order_id,order_date,dealership_id,customer_id,booking_channel,payment_type
3083,2023-10-29 21:15:43,27,2881,Online,Loan
3084,2023-03-13 11:57:37,10,3678,Walk-in,Cash
3085,2023-12-16 00:04:38,12,89,Walk-in,Credit Card
3086,2023-04-21 20:19:00,14,5173,Online,Credit Card
3087,2023-04-04 14:13:25,20,5662,Walk-in,Credit Card
3088,2023-05-30 07:54:58,9,3162,Walk-in,Cash
3089,2023-09-25 09:31:53,15,64,,CC
3090,2023-09-16 05:41:35,17,5394,,Loan
3091,2023-02-19 15:44:12,20,775,Online,CC
3092,2023-11-03 07:11:17,4,2634,Walk-in,Cash
3093,2023-12-03 02:47:29,2,4294,,Cash
3094,2023-08-03 08:34:49,7,644,Online,Credit Card
3095,2023-07-05 15:50:49,19,4648,Online,Loan
3096,2023-11-01 02:20:52,22,1802,Walk-in,Loan
3097,2023-02-12 15:21:01,12,381,Walk-in,Cash
3098,2023-07-25 00:09:08,14,2103,,Loan
3099,2023-04-14 09:39:33,30,1990,,Credit Card
3100,2023-03-23 01:43:14,5,4381,Online,Credit Card
3101,2023-06-11 17:39:29,26,5543,Walk-in,CC
3102,2023-03-27 14:55:24,25,1971,,CC
3103,2023-07-25 19:46:26,10,407,Walk-in,Loan
3104,2023-12-22 00:10:43,20,2783,Online,CC
3105,2023-02-15 00:09:43,21,2788,Walk-in,Credit Card
3106,2023-02-15 12:37:46,12,5944,,Loan
3107,2023-12-07 07:28:54,7,5253,Online,Cash
3108,2023-04-20 05:06:36,24,453,Walk-in,Loan
3109,2023-06-04 21:32:27,22,4338,Walk-in,CC
3110,2023-07-04 09:33:20,1,4934,Walk-in,CC
3111,2023-01-31 20:54:30,23,3996,Walk-in,Credit Card
3112,2023-10-17 14:27:08,18,716,Online,Cash
3113,2023-11-15 04:28:18,9,2209,Walk-in,Cash
3114,2023-11-01 23:54:43,12,2720,Online,Loan
3115,2023-12-17 17:18:04,4,1572,Walk-in,Credit Card
3116,2023-12-05 08:56:42,10,5654,,Loan
3117,2023-07-20 13:09:58,8,5598,Walk-in,CC
3118,2023-08-02 13:07:45,4,449,,Credit Card
3119,2023-02-06 09:40:40,23,3724,Walk-in,Loan
3120,2023-07-05 04:20:10,27,1974,Walk-in,Credit Card
3121,2023-07-26 05:21:24,26,5638,Walk-in,CC
3122,2023-05-18 23:45:39,25,5774,Online,Loan
3123,2023-04-08 14:06:32,29,499,,Loan
3124,2023-05-14 14:15:04,6,483,Online,Cash
3125,2023-08-14 20:59:45,12,3324,Walk-in,Cash
3126,2023-06-30 07:18:48,29,3132,,CC
3127,2023-04-14 20:34:08,1,3761,Online,Credit Card
3128,2023-05-04 21:06:40,15,1560,Walk-in,Cash
3129,2023-10-23 01:21:09,8,835,Walk-in,CC
3130,2023-09-29 18:16:44,13,3024,Online,Credit Card
3131,2023-05-14 16:25:52,18,920,,Credit Card
3132,2023-01-03 08:33:19,23,4170,Online,CC
3133,2023-12-13 01:01:09,22,1810,,Loan
3134,2023-12-30 20:25:14,15,4492,,CC
3135,2023-05-04 14:33:12,25,3923,Walk-in,Cash
3136,2023-10-11 10:36:54,26,2357,,Loan
3137,2023-02-16 06:41:05,18,2579,,Credit Card
3138,2023-03-22 15:02:24,29,3643,Online,Loan
3139,2023-01-17 09:40:34,11,322,,Cash
3140,2023-07-28 18:06:07,26,1531,Walk-in,CC
3141,2023-03-04 17:51:29,18,3727,Online,Cash
3142,2023-03-15 01:14:04,9,2999,Walk-in,Credit Card
3143,2023-07-27 23:46:15,22,1284,,CC
3144,2023-08-14 10:50:01,15,2644,Online,Loan
3145,2023-06-28 00:00:10,19,2020,,Credit Card
3146,2023-06-15 03:55:53,28,3392,Walk-in,Cash
3147,2023-01-23 09:41:23,18,1669,,Loan
3148,2023-02-19 12:06:10,17,382,Walk-in,Credit Card
3149,2023-08-19 21:45:05,21,2778,Walk-in,Loan
3150,2023-08-18 11:02:08,1,281,Online,Cash
3151,2023-10-07 20:07:50,23,4385,,Credit Card
3152,2023-07-22 09:04:01,19,4776,Walk-in,Cash
3153,2023-12-05 08:05:52,17,1057,Walk-in,Cash
3154,2023-06-25 11:35:59,20,3166,Walk-in,Credit Card
3155,2023-10-30 18:11:01,29,1835,,Cash
3156,2023-12-01 21:09:39,5,5228,Walk-in,Loan
3157,2023-08-04 10:39:08,6,4412,Walk-in,Credit Card
3158,2023-11-14 03:25:54,24,1049,Online,CC
3159,2023-11-02 23:03:56,10,3046,Walk-in,CC
3160,2023-07-11 21:20:17,27,4145,Walk-in,Credit Card
3161,2023-09-04 22:31:33,29,4801,Walk-in,Loan
3162,2023-11-26 07:21:49,21,2854,,Credit Card
3163,2023-03-25 05:36:03,28,4999,Online,Credit Card
3164,2023-11-16 01:25:18,1,3855,Walk-in,Cash
3165,2023-10-14 21:00:09,20,4135,Online,Loan
3166,2023-04-09 05:46:51,19,4512,Online,CC
3167,2023-08-20 12:06:20,24,2120,Walk-in,Credit Card
3168,2023-01-29 10:25:41,7,1117,Walk-in,CC
3169,2023-04-07 19:17:13,19,834,Walk-in,Cash
3170,2023-09-22 18:11:39,29,4531,,Cash
3171,2023-10-30 05:18:32,10,3791,,Cash
3172,2023-10-31 08:06:29,17,2526,Walk-in,CC
3173,2023-08-30 08:20:53,1,2161,Online,Cash
3174,2023-12-11 02:46:16,11,5564,Walk-in,Credit Card
3175,2023-12-24 04:39:07,20,5546,,CC
3176,2023-08-08 01:38:11,5,3078,Walk-in,Cash
3177,2023-07-30 07:41:59,7,3668,Online,Cash
3178,2023-04-14 16:56:11,14,5851,Online,Cash
3179,2023-10-29 21:40:46,1,5424,Online,Credit Card
3180,2023-08-10 13:20:03,4,5444,Online,Loan
3181,2023-03-31 17:23:39,4,1627,Walk-in,CC
3182,2023-11-10 18:08:06,30,5948,,CC
3183,2023-06-04 23:00:24,19,1578,,Loan
3184,2023-10-31 00:22:26,21,4357,Walk-in,Loan
3185,2023-04-15 14:09:56,21,227,Walk-in,Credit Card
3186,2023-09-16 12:56:00,15,2211,Online,CC
3187,2023-05-16 07:11:15,18,3901,Walk-in,Loan
3188,2023-12-24 00:36:34,21,887,,Credit Card
3189,2023-11-19 13:54:23,27,5859,Online,Cash
3190,2023-07-14 10:37:54,6,1172,,Credit Card
3191,2023-01-14 04:31:01,28,3424,,CC
3192,2023-10-23 20:19:49,17,5768,,CC
3193,2023-12-02 10:28:44,4,1306,Walk-in,Loan
3194,2023-10-02 11:58:41,25,443,Walk-in,Cash
3195,2023-08-16 22:48:21,10,3865,,Loan
3196,2023-12-07 12:24:01,10,2693,,CC
3197,2023-06-26 15:12:13,14,2202,Walk-in,Credit Card
3198,2023-10-20 11:18:49,26,4644,Online,Credit Card
3199,2023-01-18 01:53:37,6,4328,,CC
3200,2023-04-13 14:13:28,16,2056,Walk-in,Credit Card
3201,2023-06-24 11:33:11,14,2454,Walk-in,Loan
3202,2023-03-21 17:21:58,12,776,Walk-in,Credit Card
3203,2023-05-22 18:38:24,8,666,Walk-in,Loan
3204,2023-10-05 00:32:59,11,1323,Walk-in,Credit Card
3205,2023-04-26 03:29:22,24,2284,Online,Cash
3206,2023-02-07 12:49:12,29,1911,Walk-in,Credit Card
3207,2023-08-03 11:40:22,30,2931,Online,Loan
3208,2023-11-24 04:05:25,14,3586,Walk-in,Cash
3209,2023-03-17 00:31:59,22,2604,Online,Cash
3210,2023-12-05 07:32:38,24,2543,,Cash
3211,2023-10-29 07:01:12,1,3779,,CC
3212,2023-01-25 01:10:04,19,3831,Online,Credit Card
3213,2023-07-11 03:42:00,16,1321,,Credit Card
3214,2023-06-07 16:48:25,14,2867,,Credit Card
3215,2023-04-11 21:41:12,5,5458,Walk-in,Credit Card
3216,2023-03-18 21:07:21,7,5785,Online,Cash
3217,2023-09-21 09:26:29,9,3080,Online,Cash
3218,2023-01-17 09:53:20,20,2727,Online,Credit Card
3219,2023-07-28 09:33:47,24,4031,Online,Credit Card
3220,2023-12-12 05:59:31,17,2894,Online,CC
3221,2023-11-26 03:37:18,4,1927,Walk-in,CC
3222,2023-04-29 06:16:45,5,5896,,Cash
3223,2023-06-21 22:26:31,3,5413,Walk-in,Cash
3224,2023-08-12 14:28:28,17,5238,Online,Loan
3225,2023-01-29 12:14:50,29,54,Walk-in,CC
3226,2023-02-23 20:09:34,26,5440,Online,Loan
3227,2023-07-06 22:49:08,6,2606,Walk-in,Loan
3228,2023-06-26 23:56:48,16,3424,,Credit Card
3229,2023-10-25 09:34:29,30,3663,,Credit Card
3230,2023-02-20 14:32:00,6,2720,,CC
3231,2023-02-20 06:47:44,19,4656,,Loan
3232,2023-07-04 01:33:04,22,778,Online,Credit Card
3233,2023-03-16 06:01:17,10,3853,Online,CC
3234,2023-01-15 13:03:11,30,4988,,Cash
3235,2023-11-21 16:13:58,10,10,Walk-in,Cash
3236,2023-02-03 13:15:21,24,4238,,CC
3237,2023-02-01 08:55:22,11,3277,,Loan
3238,2023-05-07 11:08:30,17,4372,Walk-in,Credit Card
3239,2023-04-27 12:40:43,21,1432,Walk-in,Credit Card
3240,2023-07-02 10:10:30,19,990,Walk-in,Loan
3241,2023-11-21 18:11:51,7,2222,Walk-in,Loan
3242,2023-04-21 22:00:15,1,2710,,CC
3243,2023-05-11 20:05:25,24,5415,,Cash
3244,2023-10-10 09:56:58,22,2093,,Credit Card
3245,2023-09-02 08:27:37,22,1246,Online,Cash
3246,2023-09-21 05:46:13,27,1788,Online,CC
3247,2023-08-11 09:19:25,8,5593,Online,Loan
3248,2023-07-15 08:55:49,3,137,,CC
3249,2023-03-14 08:23:28,6,18,,Loan
3250,2023-03-20 12:00:49,25,5568,Walk-in,Loan
3251,2023-11-07 01:23:07,10,5271,,Credit Card
3252,2023-05-23 18:15:30,28,1164,Online,CC
3253,2023-11-26 17:07:51,17,4171,Walk-in,Credit Card
3254,2023-04-03 06:50:15,8,769,Online,Loan
3255,2023-12-18 04:01:04,4,5313,,Loan
3256,2023-05-27 14:53:23,20,3333,Walk-in,CC
3257,2023-01-16 15:10:24,27,1479,Walk-in,Credit Card
3258,2023-03-23 03:42:39,8,3128,Walk-in,Credit Card
3259,2023-11-23 07:46:45,24,2258,Walk-in,CC
3260,2023-08-05 10:54:36,9,1341,Online,Loan
3261,2023-01-27 03:51:02,24,3859,Walk-in,Cash
3262,2023-12-11 08:11:23,17,4518,,Cash
3263,2023-10-28 22:48:16,26,1412,Walk-in,Cash
3264,2023-08-14 10:55:56,28,5854,,Cash
3265,2023-09-12 11:01:04,2,809,Walk-in,Loan
3266,2023-08-19 08:38:07,8,2821,Online,Loan
3267,2023-02-19 16:20:26,5,5031,,Cash
3268,2023-11-08 04:16:53,16,1449,Online,Cash
3269,2023-11-03 01:27:09,15,3441,,CC
3270,2023-08-04 04:28:45,4,3581,Online,Cash
3271,2023-12-08 04:13:19,18,2244,,CC
3272,2023-09-23 08:25:54,2,3781,Online,Credit Card
3273,2023-03-25 11:08:04,28,4265,Walk-in,Credit Card
3274,2023-04-19 01:52:10,14,1253,,Cash
3275,2023-09-21 12:53:41,16,1205,,CC
3276,2023-08-01 22:02:58,6,401,Walk-in,Cash
3277,2023-03-15 05:11:55,18,3600,Online,Loan
3278,2023-01-27 00:54:55,5,5329,Walk-in,Credit Card
3279,2023-06-13 12:58:58,25,4975,Online,Cash
3280,2023-12-04 03:29:18,29,3642,Walk-in,Credit Card
3281,2023-02-01 13:15:48,4,5531,Online,CC
3282,2023-07-11 10:29:31,11,2715,,Loan
3283,2023-08-19 17:25:00,6,4481,Online,Cash
3284,2023-05-20 08:55:50,30,3959,,CC
3285,2023-10-05 18:35:38,20,3107,Walk-in,Loan
3286,2023-12-14 09:26:08,24,1701,Walk-in,Cash
3287,2023-09-10 15:27:12,7,560,Online,CC
3288,2023-04-10 09:21:14,14,2994,,Cash
3289,2023-12-21 12:36:46,14,4222,Online,Loan
3290,2023-03-25 17:49:28,17,5666,,Cash
3291,2023-10-28 06:07:53,13,2046,,Loan
3292,2023-04-13 23:06:36,14,2753,Online,Loan
3293,2023-04-27 03:35:11,26,155,,CC
3294,2023-06-08 12:25:43,26,1656,Online,Cash
3295,2023-04-27 21:18:31,27,1752,Walk-in,Credit Card
3296,2023-03-18 16:53:41,13,2856,Online,Loan
3297,2023-09-12 17:04:09,18,5458,Online,CC
3298,2023-11-30 04:33:42,28,2885,Walk-in,Credit Card
3299,2023-10-23 22:34:35,10,3513,Online,Loan
3300,2023-01-10 05:28:05,7,425,Walk-in,Cash
3301,2023-05-08 08:24:18,16,1490,Online,Loan
3302,2023-07-27 07:39:24,14,619,Walk-in,Loan
3303,2023-06-08 23:47:02,9,1519,Online,Loan
3304,2023-11-30 12:13:42,29,5823,Walk-in,CC
3305,2023-08-06 03:45:09,26,173,Walk-in,Loan
3306,2023-03-28 14:38:26,10,4075,,Credit Card
3307,2023-12-04 13:06:18,1,5127,,CC
3308,2023-03-17 05:35:13,6,3545,Online,Credit Card
3309,2023-12-30 12:29:28,10,1345,Walk-in,Loan
3310,2023-05-08 17:13:40,19,5311,,Loan
3311,2023-01-29 00:03:00,30,4618,Walk-in,Loan
3312,2023-11-08 22:59:11,21,4064,Online,Cash
3313,2023-03-06 08:22:59,23,4564,,Cash
3314,2023-06-06 09:23:57,2,5529,,Cash
3315,2023-05-12 00:21:44,4,1500,Online,CC
3316,2023-05-08 11:42:59,26,1335,Online,Cash
3317,2023-05-04 04:06:06,30,2448,,Cash
3318,2023-10-16 03:11:50,11,4500,Walk-in,Cash
3319,2023-07-10 20:37:48,14,4222,,Cash
3320,2023-03-29 06:52:07,14,4955,Online,Credit Card
3321,2023-06-15 17:07:53,12,5914,Online,Credit Card
3322,2023-07-15 08:14:12,14,1882,,Loan
3323,2023-12-27 03:00:09,11,2010,Walk-in,Credit Card
3324,2023-05-11 05:23:52,1,534,,Credit Card
3325,2023-01-07 10:34:50,28,3079,Online,CC
3326,2023-02-24 02:25:30,20,1220,Walk-in,Loan
3327,2023-12-04 03:35:11,19,1124,Online,Loan
3328,2023-09-29 02:45:03,3,2996,,Loan
3329,2023-10-19 20:04:52,1,889,Online,Cash
3330,2023-04-04 19:44:40,20,4775,,CC
3331,2023-02-16 15:39:53,30,2974,,CC
3332,2023-07-05 06:07:06,4,4773,Online,Cash
3333,2023-10-25 15:18:02,14,2085,Walk-in,Loan
3334,2023-10-23 08:16:08,8,1111,Online,Credit Card
3335,2023-08-13 00:42:17,7,2781,Online,Loan
3336,2023-11-30 01:42:26,30,5301,Walk-in,Credit Card
3337,2023-05-25 10:23:44,20,3822,,Loan
3338,2023-10-24 05:10:08,28,2731,,CC
3339,2023-08-15 05:10:03,17,1221,Online,Loan
3340,2023-09-30 07:30:13,24,4456,Walk-in,Cash
3341,2023-02-10 08:11:27,26,5965,,Credit Card
3342,2023-09-21 00:56:56,12,3799,Walk-in,Credit Card
3343,2023-05-07 23:07:50,29,3439,Online,Cash
3344,2023-02-10 18:06:18,17,3377,Online,Cash
3345,2023-11-28 10:50:38,22,3482,Walk-in,Loan
3346,2023-07-11 10:57:53,15,1058,Walk-in,Loan
3347,2023-01-05 03:36:53,26,4782,Walk-in,Loan
3348,2023-08-15 09:55:04,3,2022,Walk-in,CC
3349,2023-04-21 01:52:18,16,4827,,CC
3350,2023-08-01 05:42:53,6,38,Online,Cash
3351,2023-03-26 04:47:17,14,5239,Walk-in,Loan
3352,2023-11-04 12:14:14,23,2162,Online,CC
3353,2023-01-08 14:57:15,18,5694,Walk-in,CC
3354,2023-03-04 10:02:41,19,2106,Online,CC
3355,2023-02-26 12:10:04,5,5969,Online,Loan
3356,2023-07-01 04:13:16,1,4601,Online,Loan
3357,2023-01-22 18:35:57,26,2681,Walk-in,Cash
3358,2023-09-27 22:52:56,15,3559,Walk-in,CC
3359,2023-01-13 13:00:25,19,5398,,CC
3360,2023-12-28 09:08:10,12,2958,Walk-in,Cash
3361,2023-02-13 20:48:28,21,2764,,Cash
3362,2023-09-15 11:44:04,5,1745,,Loan
3363,2023-09-16 05:06:29,17,1933,Walk-in,Cash
3364,2023-01-12 05:25:14,9,2858,,Credit Card
3365,2023-01-30 21:02:20,1,538,,Cash
3366,2023-07-11 20:53:32,17,2481,,Credit Card
3367,2023-02-10 21:05:21,20,1175,,Credit Card
3368,2023-01-19 16:52:22,21,975,Walk-in,Credit Card
3369,2023-06-08 03:28:12,4,5390,Walk-in,CC
3370,2023-10-18 20:53:16,25,771,,Cash
3371,2023-07-25 12:56:12,2,5788,Walk-in,CC
3372,2023-04-10 23:06:23,7,1919,Walk-in,CC
3373,2023-06-26 20:59:27,27,365,,Credit Card
3374,2023-07-02 05:36:35,2,3753,,CC
3375,2023-12-21 01:09:40,13,232,Online,Loan
3376,2023-08-19 19:19:55,5,2358,Walk-in,Cash
3377,2023-10-16 06:30:14,4,4540,Online,Credit Card
3378,2023-08-25 09:38:45,16,4613,Walk-in,Credit Card
3379,2023-03-20 18:03:32,3,2434,Walk-in,CC
3380,2023-03-19 04:28:50,25,5771,,Cash
3381,2023-12-10 20:26:36,17,2584,Online,Loan
3382,2023-12-02 11:13:57,26,735,,Loan
3383,2023-05-06 06:03:07,24,4309,Online,Loan
3384,2023-07-31 10:02:29,27,3109,Walk-in,Cash
3385,2023-05-20 13:11:25,12,2054,Walk-in,Cash
3386,2023-09-26 03:04:12,8,5136,,CC
3387,2023-02-20 21:55:33,1,5792,Online,Credit Card
3388,2023-10-05 16:56:10,29,1256,,Loan
3389,2023-05-23 11:20:10,9,2246,Online,Loan
3390,2023-10-04 23:17:52,3,3286,Online,CC
3391,2023-10-21 00:33:53,6,507,Walk-in,Cash
3392,2023-11-10 17:25:32,8,3429,,Cash
3393,2023-05-24 06:01:12,13,2760,Walk-in,Cash
3394,2023-07-10 09:27:20,4,1383,,Cash
3395,2023-02-08 13:25:12,9,1021,Online,Loan
3396,2023-09-13 00:02:02,5,4475,Walk-in,CC
3397,2023-02-23 04:22:04,12,4155,Walk-in,Credit Card
3398,2023-11-03 04:17:40,11,3031,,Credit Card
3399,2023-10-27 08:23:32,14,320,Walk-in,Credit Card
3400,2023-04-30 23:12:35,12,1479,Online,CC
3401,2023-08-12 03:17:59,20,3365,Online,Credit Card
3402,2023-10-11 04:31:03,5,1241,,Credit Card
3403,2023-03-26 15:12:01,25,5299,Online,Loan
3404,2023-07-26 22:14:02,13,3306,,Credit Card
3405,2023-08-30 02:07:36,23,5499,Walk-in,Cash
3406,2023-08-22 22:27:28,10,1724,,Cash
3407,2023-04-08 18:42:11,13,1615,Online,Cash
3408,2023-09-05 12:54:42,5,4519,,CC
3409,2023-06-07 08:28:17,17,5288,Online,Credit Card
3410,2023-01-27 09:30:37,24,894,,CC
3411,2023-08-24 03:22:33,6,1600,Walk-in,Credit Card
3412,2023-12-28 20:45:12,27,2923,Online,Credit Card
3413,2023-07-27 11:05:40,10,4547,Walk-in,CC
3414,2023-05-18 12:34:59,9,2357,Walk-in,Credit Card
3415,2023-01-19 11:49:36,14,505,,CC
3416,2023-06-13 13:05:14,25,5487,,CC
3417,2023-04-06 10:04:41,23,2219,Walk-in,Cash
3418,2023-09-24 11:07:59,28,3635,Online,CC
3419,2023-02-28 11:25:57,2,5307,Walk-in,Cash
3420,2023-06-16 02:07:33,16,5519,Online,CC
3421,2023-07-26 15:21:10,20,4298,Walk-in,Loan
3422,2023-07-03 16:14:46,28,2382,,CC
3423,2023-12-12 16:50:25,25,4829,Online,Loan
3424,2023-08-18 19:26:37,15,2245,Online,Credit Card
3425,2023-08-21 13:15:33,3,659,Walk-in,CC
3426,2023-06-12 10:35:46,24,110,,CC
3427,2023-06-30 06:02:57,1,2880,Online,Cash
3428,2023-02-08 22:42:59,15,3295,Walk-in,Credit Card
3429,2023-05-13 09:07:57,24,3578,Walk-in,CC
3430,2023-08-12 18:29:26,29,220,,Loan
3431,2023-01-10 12:29:34,11,874,Online,Credit Card
3432,2023-05-25 00:45:02,23,2239,,Credit Card
3433,2023-12-01 22:50:37,26,1664,,Credit Card
3434,2023-08-18 15:42:05,19,1589,,Cash
3435,2023-10-17 21:39:34,2,100,,Cash
3436,2023-07-16 10:31:21,20,2750,Walk-in,Cash
3437,2023-06-22 19:23:15,1,2654,,Cash
3438,2023-01-14 06:05:09,16,2696,,Cash
3439,2023-04-23 13:09:43,9,3681,Online,Credit Card
3440,2023-09-06 23:56:10,24,514,Online,CC
3441,2023-09-28 13:35:12,13,2202,,Cash
3442,2023-11-18 17:25:42,24,4706,Walk-in,CC
3443,2023-12-06 16:50:14,24,5087,Online,CC
3444,2023-07-26 04:13:48,25,1238,,CC
3445,2023-02-19 00:00:00,3,1165,Walk-in,CC
3446,2023-05-25 10:25:53,29,1720,Online,Loan
3447,2023-11-04 20:40:30,7,2741,Online,Loan
3448,2023-07-26 05:26:17,17,636,Online,Cash
3449,2023-04-28 11:38:25,13,5320,,Cash
3450,2023-09-24 04:37:13,17,3878,Walk-in,Cash
3451,2023-10-30 21:09:18,8,301,,Cash
3452,2023-01-06 18:35:31,7,4590,Online,Credit Card
3453,2023-01-14 06:23:29,25,1066,Online,CC
3454,2023-10-31 09:02:28,14,5876,Online,Loan
3455,2023-12-10 00:46:36,28,2049,Walk-in,Cash
3456,2023-12-29 19:56:46,22,4280,Walk-in,Cash
3457,2023-12-24 14:05:02,9,2567,,Credit Card
3458,2023-02-18 23:38:21,8,1730,Online,Cash
3459,2023-04-10 16:11:35,1,4679,Walk-in,CC
3460,2023-06-05 04:10:31,24,1287,,Loan
3461,2023-10-31 21:59:31,11,517,Walk-in,Cash
3462,2023-07-20 01:04:28,26,1019,,Credit Card
3463,2023-07-19 09:28:54,27,435,Walk-in,CC
3464,2023-11-18 22:05:30,16,4608,Walk-in,CC
3465,2023-11-06 01:03:17,29,576,,Credit Card
3466,2023-03-11 21:16:03,15,1075,Online,Cash
3467,2023-04-21 10:39:17,21,3060,,Loan
3468,2023-03-13 09:59:39,9,4392,Walk-in,CC
3469,2023-02-12 10:07:55,9,3799,,Cash
3470,2023-11-10 22:36:28,12,4767,Online,CC
3471,2023-12-23 16:59:14,17,1363,,Cash
3472,2023-12-02 04:17:29,27,476,Walk-in,Cash
3473,2023-06-10 10:35:57,19,3097,,Credit Card
3474,2023-10-13 18:21:48,3,505,Online,Credit Card
3475,2023-10-11 22:47:07,3,3233,,Cash
3476,2023-08-05 16:33:23,10,263,Online,Credit Card
3477,2023-03-02 13:15:15,22,786,Walk-in,Credit Card
3478,2023-01-12 07:14:19,8,3640,Online,CC
3479,2023-11-10 17:44:30,19,388,,Loan
3480,2023-07-09 23:24:44,19,281,,Cash
3481,2023-01-04 00:32:08,29,3993,Online,Loan
3482,2023-11-20 12:17:36,22,190,Walk-in,CC
3483,2023-01-11 15:02:20,14,5617,Walk-in,Loan
3484,2023-07-29 16:44:07,23,1742,Walk-in,Loan
3485,2023-12-24 07:42:00,7,2305,,Cash
3486,2023-04-18 06:54:15,8,4431,Walk-in,Credit Card
3487,2023-05-24 15:06:05,5,2382,Online,CC
3488,2023-07-20 23:05:40,29,4601,Online,Credit Card
3489,2023-08-18 01:42:31,6,5003,Walk-in,Loan
3490,2023-09-15 23:57:02,22,949,Online,CC
3491,2023-03-12 10:17:16,25,4864,,Cash
3492,2023-06-12 12:33:56,29,4880,Online,Credit Card
3493,2023-08-30 08:04:06,9,1522,Online,Loan
3494,2023-05-11 12:56:51,29,823,Walk-in,Cash
3495,2023-05-23 06:07:53,3,2,Walk-in,Credit Card
3496,2023-03-18 15:10:06,21,4832,Online,Cash
3497,2023-08-11 21:10:45,23,260,Online,Credit Card
3498,2023-07-27 12:58:07,12,2341,Walk-in,Loan
3499,2023-01-02 04:02:13,17,3192,Online,Credit Card
3500,2023-08-01 23:51:01,27,4244,Online,CC
3501,2023-01-01 08:13:20,14,402,,CC
3502,2023-07-18 02:36:44,15,3273,Online,CC
3503,2023-07-08 08:00:10,19,1726,Walk-in,CC
3504,2023-10-27 14:33:20,23,3696,,Loan
3505,2023-03-29 18:51:36,19,5998,,Cash
3506,2023-05-15 01:22:10,22,2726,,Credit Card
3507,2023-09-23 09:45:00,29,5684,Walk-in,Loan
3508,2023-04-22 11:01:11,24,3962,Walk-in,Credit Card
3509,2023-08-06 08:42:50,8,1895,Online,Credit Card
3510,2023-01-18 16:37:56,24,30,,CC
3511,2023-04-10 00:44:43,17,3967,,Credit Card
3512,2023-11-02 07:06:20,11,1195,Walk-in,Loan
3513,2023-05-05 19:40:38,19,2590,,Cash
3514,2023-05-03 21:34:34,5,1745,Walk-in,Loan
3515,2023-06-13 17:35:27,22,3820,Online,CC
3516,2023-11-11 22:24:49,3,412,,Credit Card
3517,2023-04-26 01:51:10,23,1561,Online,Loan
3518,2023-11-02 02:12:19,6,4704,Online,Loan
3519,2023-06-25 03:35:59,11,3320,,Loan
3520,2023-03-19 14:39:47,22,1100,Walk-in,Loan
3521,2023-02-08 21:53:46,2,5839,Online,Credit Card
3522,2023-02-23 16:28:45,13,3439,,CC
3523,2023-04-17 04:26:09,26,191,Walk-in,Cash
3524,2023-07-22 16:28:57,22,5672,Online,CC
3525,2023-10-29 16:32:40,10,5428,Walk-in,Loan
3526,2023-10-05 21:25:37,16,1891,Online,Loan
3527,2023-08-24 09:36:16,5,4319,Online,Credit Card
3528,2023-08-02 06:45:24,19,5037,,Loan
3529,2023-02-07 07:14:15,27,5830,,Credit Card
3530,2023-12-19 00:34:04,1,4722,Walk-in,CC
3531,2023-07-06 05:34:53,25,3138,Online,Credit Card
3532,2023-08-06 14:53:27,24,1086,Online,Credit Card
3533,2023-09-04 15:29:49,22,5066,,Credit Card
3534,2023-05-03 02:09:08,29,5594,Walk-in,CC
3535,2023-08-24 16:12:00,7,4916,Walk-in,Cash
3536,2023-05-01 10:22:30,28,1765,,Loan
3537,2023-05-13 15:59:37,18,3453,Online,Loan
3538,2023-11-25 19:54:02,6,3239,,Cash
3539,2023-10-10 09:06:39,5,1900,Walk-in,Credit Card
3540,2023-10-15 04:54:30,27,2950,Online,Cash
3541,2023-04-26 21:15:01,26,4692,,CC
3542,2023-01-28 05:53:15,1,970,Walk-in,Loan
3543,2023-09-20 03:23:29,2,3820,Walk-in,Cash
3544,2023-01-14 02:20:07,9,1018,Walk-in,Cash
3545,2023-04-01 17:47:28,7,5538,Walk-in,CC
3546,2023-08-21 15:03:06,5,1638,Walk-in,Cash
3547,2023-12-25 07:13:20,25,3276,Walk-in,CC
3548,2023-02-20 02:28:22,23,4080,,Cash
3549,2023-07-27 03:39:27,23,4126,Online,Credit Card
3550,2023-08-10 23:29:20,5,5201,Walk-in,Loan
3551,2023-08-27 04:50:27,21,454,Online,CC
3552,2023-02-18 14:04:10,3,1230,Online,CC
3553,2023-06-13 11:59:40,4,4475,,CC
3554,2023-09-17 19:08:57,6,1530,Online,Credit Card
3555,2023-01-03 06:52:53,12,4673,Walk-in,Cash
3556,2023-04-17 01:28:15,6,738,Online,Loan
3557,2023-05-01 22:26:39,28,1790,,CC
3558,2023-05-06 08:04:04,13,1930,Online,Credit Card
3559,2023-07-01 03:43:52,7,4883,,Loan
3560,2023-06-22 22:21:47,6,154,Online,Loan
3561,2023-03-20 01:57:27,22,1968,Online,CC
3562,2023-09-13 18:36:27,5,3129,,CC
3563,2023-09-05 11:34:21,16,1644,,CC
3564,2023-02-21 15:04:11,22,47,Online,Loan
3565,2023-11-10 07:05:54,3,5860,Online,Credit Card
3566,2023-09-05 21:44:50,16,104,,Loan
3567,2023-04-25 02:16:53,8,234,Online,Cash
3568,2023-09-15 12:48:34,22,166,Walk-in,Loan
3569,2023-02-09 21:33:15,19,2940,,CC
3570,2023-02-02 14:24:32,24,5493,Walk-in,CC
3571,2023-01-29 17:51:01,1,1981,,Cash
3572,2023-04-07 03:22:51,1,1209,,Credit Card
