order_item_id,order_id,model_id,sale_price,discount,delivery_days_promised,delivery_days_actual
4284,2256,35,2259644,,10,22.0
4285,4170,19,453767,15,6,15.0
4286,4656,18,1322630,15,19,22.0
4287,70,48,1848179,10%,13,8.0
4288,3759,30,1452102,10%,8,20.0
4289,1933,23,2585782,0.1,7,14.0
4290,520,19,689400,15,13,20.0
4291,3929,36,2292354,0.1,18,6.0
4292,2565,37,1749972,15,5,29.0
4293,4804,15,1201672,,17,28.0
4294,4131,42,2245319,0.1,13,29.0
4295,2575,33,1926325,15,7,11.0
4296,4723,24,1704967,,18,22.0
4297,1910,27,887961,,6,9.0
4298,3147,33,2152638,10%,13,13.0
4299,161,6,1036847,15,12,7.0
4300,1448,34,559301,0.1,15,13.0
4301,2884,50,1353907,,9,20.0
4302,3004,9,1779772,0.1,19,25.0
4303,885,28,2130982,,5,18.0
4304,4320,13,1836681,0.1,19,19.0
4305,129,35,859755,10%,5,20.0
4306,3859,43,1135726,15,10,19.0
4307,3231,34,572542,10%,14,11.0
4308,816,17,2067600,10%,18,11.0
4309,3128,16,495597,10%,5,29.0
4310,1713,32,1931205,0.1,14,27.0
4311,4967,19,730885,10%,7,25.0
4312,2007,38,619791,,19,22.0
4313,4804,25,641883,10%,12,17.0
4314,3727,50,649607,15,9,6.0
4315,4275,45,1723458,10%,6,26.0
4316,3466,2,2033072,,11,29.0
4317,2590,1,899667,,13,8.0
4318,4199,42,1175636,,6,17.0
4319,1198,40,2337529,0.1,6,5.0
4320,460,42,2183482,15,5,12.0
4321,1834,4,1162059,0.1,11,9.0
4322,2824,4,806664,10%,11,27.0
4323,2493,15,1534657,10%,8,26.0
4324,4990,24,1382440,0.1,16,27.0
4325,3799,44,1573283,10%,19,24.0
4326,3378,35,2182435,15,19,22.0
4327,135,22,588504,0.1,9,6.0
4328,352,5,789787,0.1,16,22.0
4329,3192,12,640003,,10,10.0
4330,1101,30,2019387,,14,23.0
4331,294,1,907066,0.1,11,
4332,3311,21,1981905,10%,11,16.0
4333,30,36,1585126,0.1,7,10.0
4334,1822,26,1444479,15,9,14.0
4335,1298,27,2502343,0.1,16,23.0
4336,830,5,1511224,10%,13,20.0
4337,947,2,2154149,0.1,16,9.0
4338,2196,3,665147,15,10,28.0
4339,4511,15,1745341,,14,28.0
4340,47,2,1128933,0.1,15,8.0
4341,1892,5,1457803,0.1,18,14.0
4342,3155,49,1828467,10%,16,28.0
4343,1293,46,1003248,,15,5.0
4344,205,43,460757,10%,19,24.0
4345,2118,40,2175632,0.1,19,28.0
4346,3385,44,2326173,0.1,5,29.0
4347,1495,21,2176315,0.1,14,23.0
4348,4865,32,2067547,,12,
4349,375,18,1477934,15,6,22.0
4350,4850,30,2393354,,13,16.0
4351,902,4,500768,0.1,8,13.0
4352,959,26,525783,0.1,6,29.0
4353,2023,40,978973,15,12,21.0
4354,4920,33,2495193,15,7,28.0
4355,2795,37,1764133,10%,13,15.0
4356,4072,8,2451711,,17,6.0
4357,176,8,2294785,15,9,
4358,1941,42,1532926,,19,19.0
4359,80,32,1225836,0.1,8,21.0
4360,1456,42,1230645,0.1,15,20.0
4361,2024,25,2255320,0.1,5,18.0
4362,2752,7,916497,0.1,16,14.0
4363,1837,17,838149,15,16,29.0
4364,2477,39,2388831,15,5,10.0
4365,2496,37,1976258,,10,12.0
4366,479,2,1904983,0.1,11,12.0
4367,3191,28,1590245,,8,19.0
4368,3804,16,891499,,18,25.0
4369,4276,32,2258796,0.1,16,28.0
4370,2368,36,2367420,10%,12,19.0
4371,4454,21,1295731,15,11,14.0
4372,2696,37,1659510,,6,10.0
4373,112,45,1995741,15,9,16.0
4374,1395,29,852214,0.1,12,14.0
4375,4681,7,2257921,,18,16.0
4376,3378,29,2453622,0.1,7,5.0
4377,1044,25,1648970,10%,12,29.0
4378,2358,19,2453702,,18,23.0
4379,448,24,2563766,,11,14.0
4380,506,4,1196131,,9,5.0
4381,137,15,2369813,,5,26.0
4382,2679,21,2195845,10%,18,19.0
4383,4894,22,2132902,15,9,22.0
4384,1841,23,2479128,,12,11.0
4385,1073,18,2045681,15,10,14.0
4386,1957,39,1223944,15,18,27.0
4387,62,47,2544343,,17,6.0
4388,4882,41,1164282,,17,7.0
4389,1638,44,1056352,0.1,11,6.0
4390,2006,7,741655,,19,21.0
4391,4663,45,1411981,10%,19,8.0
4392,2682,39,665796,10%,6,29.0
4393,1424,22,1617637,,17,15.0
4394,4074,46,1268076,10%,9,
4395,4725,43,2071022,0.1,9,9.0
4396,4053,10,508901,0.1,13,14.0
4397,4017,30,2498565,0.1,7,19.0
4398,638,6,1064377,0.1,18,10.0
4399,3520,35,1923439,15,18,23.0
4400,4793,29,1747879,0.1,9,23.0
4401,935,49,2222511,,6,9.0
4402,1092,26,603254,10%,5,28.0
4403,2703,11,2210239,15,8,16.0
4404,3340,4,2183954,15,16,10.0
4405,3136,9,1560845,0.1,6,23.0
4406,3037,9,947656,15,13,25.0
4407,985,26,1948525,0.1,8,25.0
4408,2291,3,1962844,10%,7,11.0
4409,2452,28,2307611,10%,5,13.0
4410,2302,40,1750620,0.1,18,8.0
4411,2123,35,701693,0.1,17,
4412,92,43,655714,,15,27.0
4413,2451,19,614998,0.1,10,25.0
4414,210,26,2082945,,7,19.0
4415,2225,22,2131192,0.1,7,10.0
4416,1821,38,1290843,0.1,6,13.0
4417,872,42,1437079,15,6,24.0
4418,1448,34,1989895,0.1,8,19.0
4419,4270,39,1756743,,10,17.0
4420,4024,23,1825739,10%,16,29.0
4421,3427,19,2354356,10%,8,24.0
4422,729,27,1996509,15,19,7.0
4423,2076,44,2467160,10%,6,6.0
4424,2488,7,1880533,0.1,13,25.0
4425,220,32,1219948,0.1,17,15.0
4426,1101,9,2295369,,12,20.0
4427,2270,33,639455,0.1,17,29.0
4428,4199,3,894129,10%,12,5.0
4429,4680,9,1812219,0.1,5,15.0
4430,4560,27,1372132,15,14,10.0
4431,1495,32,1897489,,17,23.0
4432,3466,13,1455859,15,7,13.0
4433,3334,1,1398354,,15,5.0
4434,4570,50,748736,10%,16,8.0
4435,402,22,1959979,,8,16.0
4436,4689,50,817025,10%,11,29.0
4437,2163,2,2180159,,10,9.0
4438,1552,26,2045047,10%,7,5.0
4439,3225,13,2005242,0.1,12,18.0
4440,1296,8,1222013,10%,5,7.0
4441,1991,21,2207469,15,7,24.0
4442,992,50,2405751,15,18,6.0
4443,1716,31,1242873,0.1,5,16.0
4444,273,15,1369515,,7,26.0
4445,3611,50,1446848,0.1,13,9.0
4446,2563,37,2105282,10%,6,24.0
4447,3485,9,1343975,0.1,6,25.0
4448,1016,25,2227872,10%,6,27.0
4449,3332,24,1326736,15,6,22.0
4450,1876,48,1099781,15,5,25.0
4451,2124,12,1068729,,15,
4452,2403,46,2180894,15,5,24.0
4453,2070,36,2405131,15,14,18.0
4454,3608,16,2047313,,19,25.0
4455,3802,38,1910103,,17,13.0
4456,2004,11,1374585,,12,9.0
4457,1608,37,1601219,0.1,8,20.0
4458,1737,33,940166,15,11,23.0
4459,4134,6,1879928,0.1,11,28.0
4460,3526,50,1303483,10%,13,25.0
4461,601,43,2449076,10%,18,11.0
4462,4736,47,1221722,,12,27.0
4463,1460,28,2115339,10%,18,19.0
4464,3605,29,1234009,15,11,13.0
4465,4923,15,1941083,,6,10.0
4466,3989,7,2424144,,17,27.0
4467,4335,48,1555703,0.1,8,16.0
4468,1115,35,2160118,0.1,5,
4469,3064,47,1519567,0.1,10,23.0
4470,3732,22,509407,0.1,10,8.0
4471,3682,32,2466664,15,18,27.0
4472,2099,42,2011499,,11,13.0
4473,823,19,941434,0.1,12,25.0
4474,4821,1,2516182,15,12,21.0
4475,1229,4,2488608,15,16,27.0
4476,866,7,1990764,10%,12,20.0
4477,363,41,1291809,15,7,9.0
4478,2742,7,1342235,0.1,16,25.0
4479,4602,3,2350499,,5,29.0
4480,3768,34,1323243,,17,8.0
4481,2823,12,1853394,10%,19,
4482,3199,4,1132662,,8,17.0
4483,3552,11,2558578,,16,18.0
4484,608,18,1708451,15,5,15.0
4485,1401,2,949294,,15,17.0
4486,3372,21,2412726,15,19,11.0
4487,552,45,1432207,,19,11.0
4488,197,18,2024530,0.1,8,15.0
4489,3612,12,2054691,,7,21.0
4490,3153,17,707243,,17,19.0
4491,2856,19,2017094,10%,17,6.0
4492,827,16,1935804,10%,12,18.0
4493,306,19,1939059,0.1,6,25.0
4494,4107,45,1232210,15,7,7.0
4495,1679,2,1578404,0.1,15,
4496,3940,50,1991573,0.1,16,17.0
4497,394,23,484936,15,18,9.0
4498,2211,35,1184771,10%,18,8.0
4499,1379,10,972856,15,18,21.0
4500,736,35,2202554,10%,18,24.0
4501,1535,22,1441537,,19,10.0
4502,4876,43,2493525,10%,13,5.0
4503,4461,50,738298,10%,13,25.0
4504,4491,40,499975,,17,22.0
4505,1868,12,557536,10%,10,12.0
4506,1039,40,1759655,15,7,12.0
4507,1704,29,1326810,0.1,17,6.0
4508,650,13,1868393,10%,15,27.0
4509,918,16,1924239,10%,15,26.0
4510,3605,26,1609530,10%,9,27.0
4511,1684,46,2399343,,15,11.0
4512,3193,15,2465293,,16,19.0
4513,3364,6,2144596,10%,10,24.0
4514,107,24,988361,15,15,24.0
4515,2593,22,1347861,15,14,9.0
4516,3162,50,1090979,15,7,8.0
4517,2239,32,2335010,10%,5,23.0
4518,3191,22,804093,0.1,14,13.0
4519,4238,17,1579554,0.1,12,29.0
4520,486,1,807360,10%,16,13.0
4521,3421,21,1050910,15,11,12.0
4522,1994,14,1417752,10%,7,24.0
4523,3966,38,1108856,15,17,18.0
4524,4673,19,1492178,0.1,17,9.0
4525,743,3,2089562,0.1,14,23.0
4526,606,47,1733211,15,11,21.0
4527,2978,28,2290946,15,16,5.0
4528,3645,19,927809,10%,15,15.0
4529,4703,20,621629,,8,23.0
4530,423,9,799245,10%,11,11.0
4531,4714,31,1865807,0.1,13,13.0
4532,1970,44,2520606,,6,10.0
4533,492,46,512860,15,5,16.0
4534,1515,46,688050,10%,14,24.0
4535,4727,8,895605,15,17,5.0
4536,112,32,2165955,,10,9.0
4537,35,25,1789606,10%,8,5.0
4538,4761,22,1810878,0.1,16,29.0
4539,3393,22,2433966,,16,16.0
4540,4789,36,2105676,,19,7.0
4541,373,38,1692598,,5,14.0
4542,1891,41,1980123,10%,7,18.0
4543,3598,37,867494,15,7,25.0
4544,2570,6,2019561,10%,13,8.0
4545,330,13,1003310,,9,21.0
4546,769,9,1195584,15,18,12.0
4547,1036,21,594844,15,7,18.0
4548,3023,16,1493805,,17,19.0
4549,399,17,877143,0.1,8,24.0
4550,2401,5,1077801,0.1,5,8.0
4551,2886,45,1339800,15,16,
4552,1262,6,846445,,16,14.0
4553,4126,20,1045754,15,9,14.0
4554,1142,20,1936196,,15,7.0
4555,1564,49,1832397,15,5,8.0
4556,2154,15,1975671,10%,13,19.0
4557,3359,23,2095447,,12,16.0
4558,2273,8,1692359,10%,14,7.0
4559,2005,25,1288545,,10,17.0
4560,1842,6,1520310,10%,15,20.0
4561,1459,49,523720,,16,24.0
4562,1731,15,598091,0.1,15,20.0
4563,2481,27,1267538,10%,9,15.0
4564,3420,40,873226,10%,13,11.0
4565,2769,31,628640,,16,19.0
4566,1381,7,1056653,15,15,28.0
4567,2062,33,2222462,0.1,7,24.0
4568,4697,36,2546080,,18,22.0
4569,3843,18,1742273,,9,23.0
4570,1221,44,1252720,10%,17,23.0
4571,4294,30,1528078,,12,9.0
4572,2551,27,2390393,0.1,16,6.0
4573,2372,10,771286,15,8,8.0
4574,2364,24,1156788,15,6,22.0
4575,2791,35,2446243,0.1,13,29.0
4576,4195,30,1506933,,6,11.0
4577,2683,50,2526505,0.1,14,28.0
4578,1452,3,1484564,0.1,7,7.0
4579,2634,9,947396,10%,15,19.0
4580,3511,16,547101,0.1,8,27.0
4581,4686,34,1144940,10%,7,11.0
4582,79,1,1405830,,7,15.0
4583,1156,3,1630731,0.1,18,15.0
4584,585,5,2092985,10%,11,16.0
4585,3204,25,1416849,15,5,8.0
4586,2591,37,1961955,15,15,29.0
4587,312,12,848569,0.1,17,20.0
4588,62,2,2111998,,12,12.0
4589,102,14,884773,,8,24.0
4590,1779,29,1317403,0.1,13,24.0
4591,3094,28,2584341,10%,10,6.0
4592,3918,20,2317219,15,6,10.0
4593,3572,43,2375497,10%,11,19.0
4594,268,8,1522368,15,19,14.0
4595,3374,7,2068601,,17,22.0
4596,2504,46,1691075,,11,15.0
4597,1433,11,1449262,,17,22.0
4598,2090,17,761699,10%,6,28.0
4599,3838,5,1636604,,9,14.0
4600,4734,1,2096504,15,7,28.0
4601,3403,13,1333949,10%,16,21.0
4602,1561,41,2245209,15,9,27.0
4603,2384,22,807236,,6,16.0
4604,4689,16,1595217,10%,5,13.0
4605,1136,31,1290335,10%,19,6.0
4606,2046,3,500220,,10,26.0
4607,3298,49,2235725,10%,10,15.0
4608,922,9,1588502,15,7,29.0
4609,4210,30,539785,10%,19,13.0
4610,2612,36,1321890,10%,7,21.0
4611,1621,34,1722020,,7,19.0
4612,4032,35,2164456,15,17,11.0
4613,441,28,1608130,10%,14,25.0
4614,1227,15,795586,15,13,14.0
4615,2850,19,2453392,0.1,5,28.0
4616,4435,32,2335006,15,15,15.0
4617,1143,24,1928069,,15,21.0
4618,1831,26,1098567,15,9,15.0
4619,4855,39,1248276,0.1,13,21.0
4620,1859,16,1955244,0.1,19,17.0
4621,4041,33,2502997,,16,9.0
4622,752,2,2297452,0.1,14,26.0
4623,4967,16,2524186,0.1,13,22.0
4624,622,46,2375482,0.1,14,6.0
4625,1612,29,1384300,15,18,25.0
4626,268,27,1082011,10%,18,11.0
4627,2812,13,1532157,0.1,16,21.0
4628,1191,2,2319220,15,13,16.0
4629,1312,33,1579545,15,6,9.0
4630,1733,37,2418784,0.1,7,23.0
4631,3528,20,1512513,0.1,13,9.0
4632,618,11,1596328,0.1,16,9.0
4633,4000,3,1876119,,6,8.0
4634,4374,49,1111432,,5,27.0
4635,2520,6,1171480,10%,16,5.0
4636,179,36,1095890,0.1,15,13.0
4637,4187,25,1197957,15,17,14.0
4638,3250,46,1600143,0.1,15,29.0
4639,2449,20,816154,15,5,15.0
4640,2747,21,2331400,15,13,25.0
4641,2476,36,1599959,0.1,9,8.0
4642,1184,9,1028868,10%,11,12.0
4643,3690,28,2135578,15,17,12.0
4644,1142,18,475712,15,14,13.0
4645,493,10,1886823,15,17,9.0
4646,2078,1,837149,15,9,22.0
4647,100,4,2258134,10%,9,19.0
4648,3826,26,1530103,0.1,15,7.0
4649,3948,11,1023859,10%,18,14.0
4650,916,23,1817732,,14,28.0
4651,4540,4,1897584,15,9,10.0
4652,4840,2,1930549,15,6,17.0
4653,3951,1,1706271,10%,10,25.0
4654,2850,9,719557,15,9,18.0
4655,2036,9,1372820,15,6,17.0
4656,4774,20,695241,15,19,14.0
4657,3473,13,1005855,15,14,
4658,1655,42,1099229,15,17,
4659,3187,25,2097740,15,17,24.0
4660,3846,10,1756570,0.1,6,12.0
4661,234,17,1768618,15,5,15.0
4662,440,5,2223336,15,19,7.0
4663,1816,13,583601,0.1,6,21.0
4664,1864,27,2549437,15,7,21.0
4665,1146,13,1725294,15,16,11.0
4666,503,33,1326339,10%,14,11.0
4667,4726,45,2370335,0.1,6,25.0
4668,1474,37,1385047,15,13,24.0
4669,2355,36,1872046,,9,21.0
4670,400,22,2041238,15,5,14.0
4671,2929,50,1478303,15,5,13.0
4672,3029,12,1287666,0.1,18,18.0
4673,904,19,1034148,,11,22.0
4674,2887,22,1689833,10%,11,24.0
4675,59,6,1425855,15,19,29.0
4676,4864,25,1695503,15,19,17.0
4677,1259,48,2393404,15,13,25.0
4678,3791,4,493773,,13,11.0
4679,3413,25,576167,10%,13,5.0
4680,3216,19,1752275,10%,6,21.0
4681,1919,10,1553430,15,8,15.0
4682,4632,25,1500243,15,18,24.0
4683,3710,18,611295,10%,11,7.0
4684,839,46,2425147,10%,5,6.0
4685,1667,10,2092764,0.1,19,25.0
4686,741,3,1894529,10%,5,17.0
4687,809,37,2362223,0.1,13,6.0
4688,1562,43,2154450,0.1,17,27.0
4689,1532,3,1629367,0.1,9,25.0
4690,772,34,729077,15,6,10.0
4691,3775,7,847805,0.1,15,5.0
4692,763,25,506218,15,14,15.0
4693,1425,5,2496479,0.1,13,12.0
4694,2579,30,1716918,,10,11.0
4695,3828,20,1123402,,17,5.0
4696,3847,1,1093888,10%,19,7.0
4697,3650,47,2405669,0.1,9,23.0
4698,3707,16,1082235,10%,7,27.0
4699,1278,47,1665789,0.1,15,10.0
4700,3432,15,1728809,,7,10.0
4701,1965,29,1271451,15,12,17.0
4702,215,25,1929622,10%,10,17.0
4703,3528,13,2300369,10%,11,26.0
4704,2936,15,2448786,,19,7.0
4705,129,33,1475732,10%,5,22.0
4706,4113,46,926350,15,10,8.0
4707,4263,35,1584768,10%,18,27.0
4708,2105,6,1920357,0.1,17,27.0
4709,1330,33,798454,10%,16,6.0
4710,4074,31,1348516,15,18,7.0
4711,2015,37,1003698,10%,16,5.0
4712,1717,3,685591,0.1,7,5.0
4713,801,14,2304122,10%,13,15.0
4714,1182,1,1023660,15,9,27.0
4715,4702,34,1181667,10%,9,23.0
4716,4516,40,670590,0.1,11,22.0
4717,4517,30,956135,0.1,17,16.0
4718,1685,40,2361800,,12,28.0
4719,3485,6,2097896,15,7,17.0
4720,3080,10,481593,10%,16,9.0
4721,3909,33,2264200,15,19,7.0
4722,2830,49,1841520,,8,19.0
4723,85,14,975544,15,5,7.0
4724,3750,12,1094168,0.1,14,25.0
4725,4216,7,1880443,15,5,27.0
4726,2375,5,1854286,10%,12,13.0
4727,4379,23,1053580,,16,23.0
4728,2339,38,1460149,10%,16,7.0
4729,2997,27,1866878,10%,9,14.0
4730,2109,13,597022,10%,18,27.0
4731,3709,5,1876792,10%,18,18.0
4732,45,4,2517843,10%,11,5.0
4733,1115,10,2002878,10%,18,10.0
4734,641,45,916240,10%,10,18.0
4735,1486,29,1169566,10%,14,21.0
4736,3963,13,1535922,,17,13.0
4737,4487,20,1808849,15,11,12.0
4738,3435,26,1667327,0.1,14,16.0
4739,1214,39,1299157,,11,16.0
4740,4502,12,2439494,10%,15,19.0
4741,4915,18,2158213,10%,12,17.0
4742,2885,29,2438949,0.1,11,27.0
4743,3413,28,781493,0.1,17,
4744,4210,35,1198309,15,13,17.0
4745,1567,5,650047,10%,19,20.0
4746,3382,2,2072851,0.1,12,21.0
4747,3611,8,1667057,,5,10.0
4748,335,33,2427576,10%,15,23.0
4749,599,16,1329411,0.1,14,28.0
4750,3644,23,1018803,15,6,14.0
4751,2882,16,1748565,,18,19.0
4752,2818,7,1365071,15,17,5.0
4753,353,23,1525514,10%,11,8.0
4754,2165,31,2353655,,13,23.0
4755,3697,48,2157345,,7,19.0
4756,1300,16,511088,0.1,16,17.0
4757,1034,35,551926,0.1,7,14.0
4758,570,35,2268943,,17,26.0
4759,1327,2,1093034,,6,13.0
4760,1215,27,1987048,15,5,19.0
4761,4851,19,712724,10%,9,12.0
4762,1703,38,1427995,10%,5,18.0
4763,4158,4,1941114,10%,10,9.0
4764,3132,42,717401,10%,5,
4765,329,43,2309155,10%,14,9.0
4766,1471,26,1059345,0.1,10,10.0
4767,512,3,1102937,,8,10.0
4768,4647,5,1509240,,14,19.0
4769,1680,5,838756,15,10,12.0
4770,3535,33,1742980,15,6,10.0
4771,3768,32,1932948,,10,19.0
4772,2920,15,2192392,10%,9,10.0
4773,4584,24,2297187,15,14,10.0
4774,327,23,1330495,10%,10,22.0
4775,3033,33,613605,,12,29.0
4776,3917,6,2493079,10%,13,6.0
4777,700,14,2322007,,15,22.0
4778,3275,50,806047,0.1,6,11.0
4779,2068,31,2150477,15,11,17.0
4780,1400,26,1762421,10%,18,18.0
4781,64,48,1790382,15,16,26.0
4782,98,49,1221465,15,5,
4783,207,40,1435966,15,13,21.0
4784,4557,4,1159304,15,7,7.0
4785,4017,19,1992936,,14,18.0
4786,4378,1,2336968,0.1,13,24.0
4787,4850,11,1411097,,8,11.0
4788,1460,9,927225,15,5,8.0
4789,1597,8,1244594,0.1,17,26.0
4790,3839,24,1027562,0.1,12,18.0
4791,3077,8,1016351,,15,11.0
4792,1284,21,1335822,10%,5,24.0
4793,782,5,2565762,15,12,7.0
4794,4721,47,1034203,0.1,7,25.0
4795,1308,24,697527,,17,18.0
4796,2672,24,818617,0.1,13,18.0
4797,2499,50,650874,0.1,18,21.0
4798,4575,44,1948921,,8,12.0
4799,3849,34,1261082,0.1,13,16.0
4800,2626,38,1534381,15,12,22.0
4801,4631,31,705335,10%,5,11.0
4802,161,28,760845,0.1,16,19.0
4803,412,31,2294225,15,11,22.0
4804,1343,43,1546040,15,10,24.0
4805,4488,2,2236176,15,14,24.0
4806,420,27,1870163,15,10,28.0
4807,3195,39,1286037,,9,
4808,386,19,526447,0.1,14,21.0
4809,1430,12,2054846,15,16,17.0
4810,2383,9,638060,15,17,8.0
4811,3931,47,2086932,15,10,20.0
4812,1109,29,536400,,7,10.0
4813,2769,29,1251886,10%,5,11.0
4814,186,25,768847,15,13,27.0
4815,35,31,1961301,0.1,7,22.0
4816,247,26,790192,,18,5.0
4817,4249,26,674410,15,14,29.0
4818,760,12,1927760,10%,16,9.0
4819,2840,36,1361388,10%,7,28.0
4820,4686,37,2371617,15,7,17.0
4821,1432,23,851112,15,19,27.0
4822,2377,15,698261,15,14,5.0
4823,1922,9,510703,10%,10,27.0
4824,4102,28,2064465,0.1,17,10.0
4825,1817,24,841575,15,11,24.0
4826,1873,47,974126,10%,9,23.0
4827,2563,23,1830864,,13,17.0
4828,133,47,970224,,13,28.0
4829,3639,31,532149,0.1,5,26.0
4830,733,30,463450,,5,24.0
4831,420,36,2107405,,5,5.0
4832,3876,31,1443614,10%,7,11.0
4833,893,49,2573531,0.1,6,27.0
4834,2167,45,794741,10%,13,22.0
4835,3709,13,2037510,10%,18,
4836,3484,7,1684380,10%,13,18.0
4837,892,30,1352126,10%,6,13.0
4838,4003,5,1056803,15,14,10.0
4839,500,12,1614481,15,9,29.0
4840,1359,31,1017782,,18,12.0
4841,2417,42,659102,15,19,8.0
4842,3388,47,1865780,,9,26.0
4843,2123,22,1753486,0.1,17,11.0
4844,3846,22,768411,0.1,17,28.0
4845,56,1,2128728,15,10,25.0
4846,4251,22,811968,,17,7.0
4847,682,8,726117,0.1,15,28.0
4848,3809,17,2434242,15,6,23.0
4849,1043,48,2574549,0.1,11,23.0
4850,1013,37,2176850,15,18,8.0
4851,3943,27,2572520,,14,10.0
4852,141,42,1647957,15,5,18.0
4853,1798,14,737470,10%,14,23.0
4854,3678,34,650651,0.1,8,14.0
4855,3801,33,1316950,15,12,9.0
4856,4236,5,2184234,,17,22.0
4857,2581,42,1203247,0.1,8,15.0
4858,4889,24,1360483,10%,16,9.0
4859,2854,4,888306,10%,5,13.0
4860,2299,21,2327201,0.1,16,29.0
4861,1349,25,769762,0.1,7,11.0
4862,29,25,926810,15,12,11.0
4863,3006,20,1398408,,11,29.0
4864,1512,43,1881180,10%,10,6.0
4865,2199,22,889883,,11,
4866,4661,32,2204009,,16,17.0
4867,3061,34,1156320,0.1,17,9.0
4868,1006,19,1576546,,18,17.0
4869,2431,1,2331418,0.1,13,12.0
4870,1980,17,1683577,,7,17.0
4871,3624,22,767831,0.1,15,6.0
4872,4215,38,1761207,10%,18,15.0
4873,865,37,802615,15,12,12.0
4874,4647,17,1947551,10%,5,
4875,68,42,1742445,10%,8,10.0
4876,1798,18,2371250,,14,21.0
4877,1327,41,870519,10%,17,10.0
4878,287,39,1024019,0.1,12,6.0
4879,1863,48,982271,,16,27.0
4880,398,11,1496833,,9,13.0
4881,2678,13,2029268,15,17,24.0
4882,3259,8,1804194,0.1,16,26.0
4883,2438,32,1080575,0.1,12,26.0
4884,4922,1,2003266,10%,11,19.0
4885,1652,45,1272248,0.1,8,15.0
4886,1903,12,2313223,,12,20.0
4887,3602,12,640192,,7,25.0
4888,926,47,1559513,10%,5,6.0
4889,2524,35,700755,15,9,26.0
4890,875,7,2286147,,16,22.0
4891,1025,19,1571947,,19,29.0
4892,4793,24,962217,15,15,15.0
4893,3409,6,1724265,0.1,10,26.0
4894,3259,35,2311557,15,11,26.0
4895,2229,1,1513947,,19,28.0
4896,146,40,795562,0.1,5,14.0
4897,3096,47,1272513,15,8,15.0
4898,2215,40,1944762,15,10,24.0
4899,2138,45,2010881,,11,12.0
4900,1952,44,797104,,11,26.0
4901,1748,25,966304,,6,19.0
4902,2118,7,2023000,10%,7,19.0
4903,3163,16,851999,10%,15,12.0
4904,4903,33,940027,0.1,17,15.0
4905,4041,1,1122781,15,9,11.0
4906,3312,23,1440722,10%,7,27.0
4907,2530,30,1133126,0.1,10,9.0
4908,1436,7,482147,15,8,25.0
4909,3519,35,1153966,15,13,10.0
4910,3529,29,779269,,10,9.0
4911,1566,38,2515390,15,14,13.0
4912,1402,6,2308175,,8,7.0
4913,2783,36,568122,15,11,29.0
4914,1275,32,2350945,0.1,14,11.0
4915,153,9,506037,15,7,9.0
4916,2953,20,2238760,15,17,12.0
4917,1088,20,2002930,0.1,8,12.0
4918,3843,28,1087867,,14,11.0
4919,4091,30,1314663,0.1,19,25.0
4920,4454,47,1577255,0.1,9,16.0
4921,4635,5,1851318,,16,9.0
4922,2547,47,1096665,15,13,8.0
4923,2634,18,1341899,,6,27.0
4924,3138,6,1918524,0.1,12,14.0
4925,2677,7,613290,0.1,8,23.0
4926,2107,3,582236,0.1,12,9.0
4927,2728,37,2021949,,9,16.0
4928,4247,12,2005301,,15,14.0
4929,309,33,2423471,10%,19,18.0
4930,1218,24,1470959,0.1,13,10.0
4931,3049,20,1350146,0.1,10,8.0
4932,2331,26,2451978,,17,16.0
4933,2415,37,2225335,,18,9.0
4934,4924,4,1525187,15,6,6.0
4935,1827,31,1007196,,18,5.0
4936,4296,50,2218079,15,6,22.0
4937,1402,25,2269950,15,12,16.0
4938,1148,30,948228,0.1,19,18.0
4939,71,49,2257695,10%,8,21.0
4940,4026,17,745582,10%,18,17.0
4941,2189,31,797242,0.1,14,10.0
4942,1484,40,1818085,10%,12,27.0
4943,2675,14,942906,15,13,17.0
4944,3089,33,2592559,15,18,29.0
4945,1209,14,1388155,15,16,29.0
4946,3983,47,567987,15,8,27.0
4947,2126,43,624046,,17,19.0
4948,3959,38,829623,0.1,14,
4949,403,19,1381008,15,9,14.0
4950,2211,38,2384561,10%,5,24.0
4951,4242,43,567964,10%,14,13.0
4952,529,17,1730176,15,18,21.0
4953,1829,33,1583447,15,18,8.0
4954,151,14,1813131,,12,23.0
4955,459,29,1010274,15,14,
4956,2606,6,904926,15,19,14.0
4957,724,24,2260904,,10,12.0
4958,2183,28,2397588,,10,5.0
4959,1623,36,579470,10%,6,13.0
4960,407,3,2095686,0.1,8,12.0
4961,4699,38,1215369,,10,14.0
4962,2197,4,754233,10%,19,23.0
4963,2362,38,2327301,0.1,7,6.0
4964,946,32,1914828,0.1,15,
4965,2716,9,2072959,0.1,14,5.0
4966,486,42,659224,15,5,27.0
4967,743,45,1856236,0.1,9,11.0
4968,1903,48,1158420,10%,8,8.0
4969,2109,12,589599,15,10,
4970,4676,50,2265576,,15,22.0
4971,3966,40,2471726,10%,10,17.0
4972,470,34,578410,,9,10.0
4973,4486,33,1830124,,13,
4974,100,37,2095480,10%,6,5.0
4975,468,41,2549551,0.1,12,17.0
4976,4083,47,1548343,10%,8,7.0
4977,2501,23,1260204,,5,9.0
4978,2363,27,2038950,0.1,7,18.0
4979,3905,10,2046091,0.1,6,12.0
4980,3881,16,2596869,,17,17.0
4981,3587,26,1383402,10%,18,11.0
4982,126,31,838079,,14,12.0
4983,4779,44,1569608,10%,7,8.0
